Policy_ID,State,Product,Policy_Version,Policy_Effective_Date,Requirement_Effective_Date,Clause_ID,Required_Clause_Version,Requirement_ID,_merge
P104471,CT,EPO,5,2025-07-18,2025-01-01,CL0377,3,RR00034,left_only
P104476,OH,EPO,4,2025-03-27,2025-01-01,CL0182,4,RR00393,left_only
P104480,IL,POS,5,2026-05-08,2025-01-01,CL0276,4,RR00357,left_only
P104480,IL,POS,5,2026-05-08,2025-01-01,CL0393,1,RR00368,left_only
P104482,IL,EPO,3,2026-09-19,2025-01-01,CL0325,1,RR00350,left_only
P104483,NY,EPO,1,2026-10-28,2025-01-01,CL0077,4,RR00060,left_only
P104484,NJ,EPO,5,2025-05-10,2025-01-01,CL0638,5,RR00114,left_only
P104485,FL,PPO,1,2025-03-22,2025-01-01,CL0373,1,RR00280,left_only
P104486,CT,EPO,2,2026-01-19,2025-01-01,CL0928,1,RR00025,left_only
P104486,CT,EPO,2,2026-01-19,2025-01-01,CL0874,4,RR00030,left_only
P104488,TX,HMO,5,2025-10-22,2025-01-01,CL0546,5,RR00243,left_only
P104490,CT,EPO,3,2026-10-07,2025-01-01,CL0547,4,RR00033,left_only
P104492,FL,PPO,5,2026-06-19,2025-01-01,CL0433,2,RR00287,left_only
P104493,MA,POS,4,2026-01-13,2025-01-01,CL0786,3,RR00150,left_only
P104493,MA,POS,4,2026-01-13,2025-01-01,CL0475,5,RR00160,left_only
P104495,PA,HMO,4,2025-03-29,2025-01-01,CL0634,5,RR00179,left_only
P104496,NY,PPO,2,2026-09-16,2025-01-01,CL0930,5,RR00047,left_only
P104496,NY,PPO,2,2026-09-16,2025-01-01,CL0891,3,RR00050,left_only
P104501,IL,POS,2,2026-07-23,2025-01-01,CL0975,1,RR00366,left_only
P104503,NY,POS,3,2026-09-17,2025-01-01,CL0982,5,RR00082,left_only
P104507,IL,EPO,3,2025-11-30,2025-01-01,CL0908,4,RR00345,left_only
P104509,CT,POS,2,2026-04-27,2025-01-01,CL0458,2,RR00039,left_only
P104513,NJ,EPO,1,2026-01-17,2025-01-01,CL0471,1,RR00106,left_only
P104515,OH,EPO,4,2025-09-18,2025-01-01,CL0837,3,RR00392,left_only
P104515,OH,EPO,4,2025-09-18,2025-01-01,CL0841,3,RR00399,left_only
P104517,MA,EPO,1,2025-12-01,2025-01-01,CL0983,2,RR00149,left_only
P104523,FL,PPO,4,2026-03-30,2025-01-01,CL0598,5,RR00286,left_only
P104524,PA,POS,1,2026-10-25,2025-01-01,CL0876,5,RR00191,left_only
P104527,CA,HMO,1,2026-10-04,2025-01-01,CL0051,5,RR00206,left_only
P104528,NY,HMO,1,2026-04-08,2025-01-01,CL0207,5,RR00058,left_only
P104529,CA,EPO,4,2025-08-02,2025-01-01,CL0580,3,RR00216,left_only
P104537,OH,HMO,4,2026-09-13,2025-01-01,CL0659,3,RR00378,left_only
P104537,OH,HMO,4,2026-09-13,2025-01-01,CL0536,2,RR00384,left_only
P104538,NJ,HMO,1,2026-06-05,2025-01-01,CL0087,5,RR00099,left_only
P104542,IL,POS,1,2026-12-05,2025-01-01,CL0276,4,RR00357,left_only
P104545,OH,HMO,3,2026-03-12,2025-01-01,CL0659,3,RR00378,left_only
P104545,OH,HMO,3,2026-03-12,2025-01-01,CL0234,3,RR00386,left_only
P104548,CA,EPO,2,2026-07-24,2025-01-01,CL0909,4,RR00213,left_only
P104548,CA,EPO,2,2026-07-24,2025-01-01,CL0295,2,RR00219,left_only
P104548,CA,EPO,2,2026-07-24,2025-01-01,CL0272,2,RR00222,left_only
P104550,OH,PPO,2,2025-09-02,2025-01-01,CL0282,2,RR00375,left_only
P104550,OH,PPO,2,2025-09-02,2025-01-01,CL0726,5,RR00377,left_only
P104551,NY,PPO,3,2026-07-14,2025-01-01,CL0647,1,RR00048,left_only
P104552,CT,HMO,5,2025-10-28,2025-01-01,CL0902,4,RR00015,left_only
P104552,CT,HMO,5,2025-10-28,2025-01-01,CL0881,2,RR00021,left_only
P104554,MA,POS,3,2025-04-10,2025-01-01,CL0660,2,RR00161,left_only
P104560,CT,PPO,1,2025-10-29,2025-01-01,CL0412,4,RR00005,left_only
P104561,FL,EPO,4,2025-05-01,2025-01-01,CL0856,3,RR00306,left_only
P104563,FL,POS,1,2025-08-05,2025-01-01,CL0698,1,RR00313,left_only
P104569,TX,EPO,1,2025-06-19,2025-01-01,CL0490,5,RR00260,left_only
P104570,PA,PPO,4,2025-10-28,2025-01-01,CL0348,3,RR00172,left_only
P104572,IL,POS,5,2026-12-09,2025-01-01,CL0593,2,RR00364,left_only
P104573,TX,PPO,5,2025-07-22,2025-01-01,CL0690,2,RR00237,left_only
P104575,CA,POS,5,2026-04-08,2025-01-01,CL0429,2,RR00231,left_only
P104576,NY,POS,5,2026-11-01,2025-01-01,CL0937,4,RR00080,left_only
P104583,TX,HMO,4,2025-09-26,2025-01-01,CL0434,5,RR00250,left_only
P104586,NJ,EPO,5,2025-09-20,2025-01-01,CL0717,2,RR00115,left_only
P104588,IL,HMO,4,2025-06-15,2025-01-01,CL0476,2,RR00337,left_only
P104591,PA,PPO,3,2026-12-05,2025-01-01,CL0139,2,RR00167,left_only
P104595,IL,PPO,3,2025-04-08,2025-01-01,CL0270,2,RR00322,left_only
P104596,MA,EPO,4,2026-04-27,2025-01-01,CL0661,1,RR00144,left_only
P104602,IL,HMO,1,2026-07-08,2025-01-01,CL0828,4,RR00331,left_only
P104605,IL,EPO,2,2026-01-20,2025-01-01,CL0683,3,RR00353,left_only
P104606,FL,POS,1,2026-02-04,2025-01-01,CL0355,5,RR00308,left_only
P104607,FL,POS,2,2026-05-21,2025-01-01,CL0372,1,RR00310,left_only
P104607,FL,POS,2,2026-05-21,2025-01-01,CL0698,1,RR00313,left_only
P104607,FL,POS,2,2026-05-21,2025-01-01,CL0319,2,RR00315,left_only
P104611,NJ,PPO,5,2025-03-28,2025-01-01,CL0593,2,RR00092,left_only
P104612,TX,HMO,3,2026-05-04,2025-01-01,CL0653,5,RR00252,left_only
P104614,CT,POS,2,2026-10-19,2025-01-01,CL0034,5,RR00035,left_only
P104616,PA,PPO,3,2026-06-02,2025-01-01,CL0994,3,RR00169,left_only
P104618,FL,POS,3,2026-12-10,2025-01-01,CL0929,4,RR00314,left_only
P104621,CA,POS,1,2025-05-15,2025-01-01,CL0995,1,RR00232,left_only
P104621,CA,POS,1,2025-05-15,2025-01-01,CL0904,5,RR00236,left_only
P104623,NY,POS,3,2025-01-04,2025-01-01,CL0023,2,RR00072,left_only
P104624,CA,EPO,3,2025-06-27,2025-01-01,CL0090,3,RR00218,left_only
P104628,FL,HMO,5,2025-12-29,2025-01-01,CL0591,4,RR00298,left_only
P104630,CT,HMO,5,2025-01-17,2025-01-01,CL0043,5,RR00014,left_only
P104630,CT,HMO,5,2025-01-17,2025-01-01,CL0331,2,RR00016,left_only
P104632,NJ,PPO,4,2026-06-28,2025-01-01,CL0023,5,RR00084,left_only
P104632,NJ,PPO,4,2026-06-28,2025-01-01,CL0155,4,RR00088,left_only
P104633,FL,PPO,2,2025-07-31,2025-01-01,CL0373,1,RR00280,left_only
P104633,FL,PPO,2,2025-07-31,2025-01-01,CL0912,3,RR00288,left_only
P104635,PA,POS,5,2025-09-30,2025-01-01,CL0612,1,RR00189,left_only
P104636,NJ,PPO,3,2025-10-17,2025-01-01,CL0327,3,RR00083,left_only
P104637,NY,PPO,4,2026-04-28,2025-01-01,CL0641,4,RR00054,left_only
P104638,FL,PPO,5,2025-08-22,2025-01-01,CL0048,4,RR00282,left_only
P104638,FL,PPO,5,2025-08-22,2025-01-01,CL0433,2,RR00287,left_only
P104639,NJ,PPO,5,2026-02-12,2025-01-01,CL0672,4,RR00085,left_only
P104641,CT,PPO,3,2025-05-26,2025-01-01,CL0522,4,RR00001,left_only
P104644,FL,HMO,2,2026-03-08,2025-01-01,CL0573,2,RR00300,left_only
P104646,NY,EPO,3,2026-06-29,2025-01-01,CL0710,2,RR00067,left_only
P104648,TX,PPO,4,2025-03-30,2025-01-01,CL0106,1,RR00238,left_only
P104649,PA,PPO,3,2026-02-15,2025-01-01,CL0441,2,RR00164,left_only
P104649,PA,PPO,3,2026-02-15,2025-01-01,CL0943,5,RR00166,left_only
P104650,NJ,POS,2,2025-08-29,2025-01-01,CL0554,1,RR00123,left_only
P104654,OH,POS,3,2026-07-23,2025-01-01,CL0013,1,RR00404,left_only
P104659,OH,EPO,2,2026-02-16,2025-01-01,CL0354,4,RR00389,left_only
P104659,OH,EPO,2,2026-02-16,2025-01-01,CL0182,4,RR00393,left_only
P104666,NJ,PPO,5,2026-03-26,2025-01-01,CL0672,4,RR00085,left_only
P104670,OH,POS,5,2026-04-08,2025-01-01,CL0122,2,RR00401,left_only
P104670,OH,POS,5,2026-04-08,2025-01-01,CL0569,2,RR00402,left_only
P104671,NY,EPO,5,2025-09-25,2025-01-01,CL0729,4,RR00064,left_only
P104674,FL,HMO,5,2025-11-30,2025-01-01,CL0573,2,RR00300,left_only
P104679,IL,POS,2,2026-07-08,2025-01-01,CL0631,5,RR00369,left_only
P104680,FL,HMO,5,2026-04-01,2025-01-01,CL0302,4,RR00297,left_only
P104680,FL,HMO,5,2026-04-01,2025-01-01,CL0573,2,RR00300,left_only
P104684,NY,POS,4,2026-08-18,2025-01-01,CL0747,5,RR00074,left_only
P104686,OH,EPO,5,2026-02-04,2025-01-01,CL0898,5,RR00396,left_only
P104687,FL,PPO,3,2025-10-14,2025-01-01,CL0048,4,RR00282,left_only
P104690,IL,HMO,4,2026-05-31,2025-01-01,CL0329,5,RR00335,left_only
P104692,MA,EPO,4,2026-11-22,2025-01-01,CL0541,2,RR00146,left_only
P104697,FL,HMO,1,2026-02-24,2025-01-01,CL0591,4,RR00298,left_only
P104698,PA,PPO,3,2025-01-29,2025-01-01,CL0943,5,RR00166,left_only
P104699,NJ,EPO,4,2026-10-18,2025-01-01,CL0926,1,RR00108,left_only
P104701,CT,PPO,5,2026-10-23,2025-01-01,CL0674,5,RR00007,left_only
P104703,IL,PPO,3,2026-03-26,2025-01-01,CL0068,1,RR00321,left_only
P104705,OH,EPO,3,2026-11-30,2025-01-01,CL0332,4,RR00394,left_only
P104706,NY,EPO,1,2026-01-01,2025-01-01,CL0077,4,RR00060,left_only
P104707,TX,POS,1,2025-08-15,2025-01-01,CL0332,5,RR00273,left_only
P104712,TX,EPO,5,2026-06-27,2025-01-01,CL0743,4,RR00259,left_only
P104714,CT,HMO,2,2026-12-28,2025-01-01,CL0618,5,RR00019,left_only
P104716,IL,HMO,5,2026-11-12,2025-01-01,CL0828,4,RR00331,left_only
P104717,NY,POS,1,2025-03-22,2025-01-01,CL0257,1,RR00073,left_only
P104720,PA,HMO,2,2026-03-25,2025-01-01,CL0455,5,RR00173,left_only
P104721,IL,PPO,2,2026-02-11,2025-01-01,CL0068,1,RR00321,left_only
P104722,MA,PPO,4,2025-10-10,2025-01-01,CL0539,3,RR00127,left_only
P104723,CT,EPO,1,2026-04-18,2025-01-01,CL0426,4,RR00027,left_only
P104728,MA,POS,4,2025-11-12,2025-01-01,CL0274,3,RR00152,left_only
P104731,OH,PPO,5,2025-03-20,2025-01-01,CL0396,1,RR00373,left_only
P104731,OH,PPO,5,2025-03-20,2025-01-01,CL0905,1,RR00374,left_only
P104736,IL,POS,4,2025-07-16,2025-01-01,CL0276,4,RR00357,left_only
P104737,OH,EPO,5,2025-02-27,2025-01-01,CL0332,4,RR00394,left_only
P104739,CA,EPO,2,2026-04-14,2025-01-01,CL0295,2,RR00219,left_only
P104742,MA,PPO,4,2026-03-11,2025-01-01,CL0190,2,RR00129,left_only
P104744,PA,HMO,2,2025-06-14,2025-01-01,CL0416,4,RR00182,left_only
P104745,NJ,POS,3,2026-12-28,2025-01-01,CL0294,1,RR00117,left_only
P104745,NJ,POS,3,2026-12-28,2025-01-01,CL0002,4,RR00124,left_only
P104747,FL,PPO,2,2025-11-26,2025-01-01,CL0904,4,RR00284,left_only
P104748,TX,EPO,5,2025-05-01,2025-01-01,CL0898,5,RR00257,left_only
P104751,NY,POS,4,2026-07-07,2025-01-01,CL0909,2,RR00076,left_only
P104751,NY,POS,4,2026-07-07,2025-01-01,CL0750,4,RR00079,left_only
P104754,MA,PPO,4,2026-03-03,2025-01-01,CL0915,4,RR00126,left_only
P104757,TX,PPO,5,2025-08-09,2025-01-01,CL0095,3,RR00240,left_only
P104758,PA,PPO,1,2025-01-10,2025-01-01,CL0841,4,RR00165,left_only
P104759,OH,EPO,4,2025-04-30,2025-01-01,CL0435,5,RR00391,left_only
P104762,PA,HMO,1,2025-12-26,2025-01-01,CL0455,5,RR00173,left_only
P104762,PA,HMO,1,2025-12-26,2025-01-01,CL0966,5,RR00181,left_only
P104762,PA,HMO,1,2025-12-26,2025-01-01,CL0922,5,RR00183,left_only
P104763,FL,EPO,2,2025-08-09,2025-01-01,CL0048,1,RR00301,left_only
P104764,CA,HMO,4,2026-05-21,2025-01-01,CL0497,2,RR00212,left_only
P104766,IL,PPO,5,2026-04-05,2025-01-01,CL0393,2,RR00327,left_only
P104767,NY,POS,1,2025-05-08,2025-01-01,CL0317,2,RR00071,left_only
P104768,CT,EPO,1,2026-11-30,2025-01-01,CL0803,5,RR00029,left_only
P104771,TX,EPO,3,2025-04-14,2025-01-01,CL0636,4,RR00263,left_only
P104773,FL,EPO,5,2025-07-24,2025-01-01,CL0048,1,RR00301,left_only
P104776,IL,POS,5,2025-12-29,2025-01-01,CL0034,4,RR00370,left_only
P104777,TX,EPO,3,2026-09-13,2025-01-01,CL0898,5,RR00257,left_only
P104777,TX,EPO,3,2026-09-13,2025-01-01,CL0636,4,RR00263,left_only
P104779,PA,PPO,1,2025-02-21,2025-01-01,CL0139,2,RR00167,left_only
P104779,PA,PPO,1,2025-02-21,2025-01-01,CL0994,3,RR00169,left_only
P104781,NY,PPO,4,2025-01-11,2025-01-01,CL0654,3,RR00046,left_only
P104785,CT,HMO,2,2026-06-02,2025-01-01,CL0043,5,RR00014,left_only
P104786,TX,POS,5,2026-10-30,2025-01-01,CL0542,5,RR00267,left_only
P104790,CT,PPO,4,2025-12-28,2025-01-01,CL0680,1,RR00006,left_only
P104792,IL,PPO,2,2025-04-22,2025-01-01,CL0068,1,RR00321,left_only
P104792,IL,PPO,2,2025-04-22,2025-01-01,CL0666,4,RR00330,left_only
P104793,OH,HMO,4,2025-09-30,2025-01-01,CL0354,3,RR00382,left_only
P104793,OH,HMO,4,2025-09-30,2025-01-01,CL0954,2,RR00385,left_only
P104794,CA,POS,4,2026-02-26,2025-01-01,CL0995,1,RR00232,left_only
P104794,CA,POS,4,2026-02-26,2025-01-01,CL0340,3,RR00234,left_only
P104797,CT,HMO,1,2025-07-31,2025-01-01,CL0331,2,RR00016,left_only
P104797,CT,HMO,1,2025-07-31,2025-01-01,CL0618,5,RR00019,left_only
P104798,CA,EPO,5,2025-03-19,2025-01-01,CL0580,3,RR00216,left_only
P104807,CA,EPO,5,2026-02-21,2025-01-01,CL0918,3,RR00221,left_only
P104809,CA,PPO,1,2025-08-03,2025-01-01,CL0422,2,RR00201,left_only
P104810,NJ,HMO,2,2025-04-22,2025-01-01,CL0990,1,RR00101,left_only
P104814,PA,POS,1,2026-11-30,2025-01-01,CL0612,1,RR00189,left_only
P104816,NJ,POS,4,2026-12-10,2025-01-01,CL0513,3,RR00118,left_only
P104817,CA,POS,5,2025-08-04,2025-01-01,CL0602,1,RR00230,left_only
P104819,CA,HMO,4,2026-01-15,2025-01-01,CL0489,2,RR00203,left_only
P104819,CA,HMO,4,2026-01-15,2025-01-01,CL0437,2,RR00209,left_only
P104819,CA,HMO,4,2026-01-15,2025-01-01,CL0290,4,RR00211,left_only
P104822,TX,PPO,2,2025-09-15,2025-01-01,CL0294,2,RR00241,left_only
P104832,NY,EPO,2,2026-07-15,2025-01-01,CL0077,4,RR00060,left_only
P104833,MA,PPO,4,2025-08-15,2025-01-01,CL0539,3,RR00127,left_only
P104837,TX,POS,2,2026-09-30,2025-01-01,CL0332,5,RR00273,left_only
P104838,NJ,POS,4,2025-08-01,2025-01-01,CL0469,3,RR00122,left_only
P104839,NJ,PPO,1,2025-02-22,2025-01-01,CL0045,4,RR00087,left_only
P104839,NJ,PPO,1,2025-02-22,2025-01-01,CL0806,3,RR00090,left_only
P104839,NJ,PPO,1,2025-02-22,2025-01-01,CL0689,1,RR00091,left_only
P104843,MA,POS,4,2025-05-19,2025-01-01,CL0209,3,RR00157,left_only
P104849,CT,EPO,3,2026-05-01,2025-01-01,CL0928,1,RR00025,left_only
P104849,CT,EPO,3,2026-05-01,2025-01-01,CL0874,4,RR00030,left_only
P104853,NJ,HMO,2,2026-09-12,2025-01-01,CL0040,2,RR00097,left_only
P104853,NJ,HMO,2,2026-09-12,2025-01-01,CL0446,4,RR00100,left_only
P104858,MA,POS,5,2026-12-28,2025-01-01,CL0725,4,RR00155,left_only
P104867,IL,EPO,5,2025-04-10,2025-01-01,CL0714,1,RR00344,left_only
P104876,IL,POS,1,2025-07-16,2025-01-01,CL0975,1,RR00366,left_only
P104877,NJ,PPO,3,2025-10-01,2025-01-01,CL0045,4,RR00087,left_only
P104882,PA,PPO,5,2026-01-07,2025-01-01,CL0716,5,RR00171,left_only
P104883,PA,POS,4,2025-03-21,2025-01-01,CL0510,1,RR00193,left_only
P104884,TX,HMO,4,2025-08-23,2025-01-01,CL0442,3,RR00246,left_only
P104888,CA,POS,2,2026-06-29,2025-01-01,CL0453,4,RR00223,left_only
P104888,CA,POS,2,2026-06-29,2025-01-01,CL0022,3,RR00224,left_only
P104892,TX,HMO,2,2026-02-21,2025-01-01,CL0554,1,RR00248,left_only
P104896,FL,HMO,1,2025-10-24,2025-01-01,CL0596,3,RR00292,left_only
P104897,OH,EPO,1,2026-08-20,2025-01-01,CL0050,2,RR00397,left_only
P104897,OH,EPO,1,2026-08-20,2025-01-01,CL0692,1,RR00398,left_only
P104898,IL,HMO,4,2026-08-24,2025-01-01,CL0155,4,RR00338,left_only
P104901,MA,EPO,3,2025-10-06,2025-01-01,CL0521,3,RR00148,left_only
P104902,CA,EPO,1,2026-04-04,2025-01-01,CL0090,3,RR00218,left_only
P104903,FL,HMO,2,2025-02-02,2025-01-01,CL0158,2,RR00296,left_only
P104904,NJ,POS,3,2025-10-03,2025-01-01,CL0453,3,RR00121,left_only
P104905,OH,HMO,2,2026-10-27,2025-01-01,CL0659,3,RR00378,left_only
P104905,OH,HMO,2,2026-10-27,2025-01-01,CL0449,5,RR00383,left_only
P104911,NJ,HMO,5,2026-12-09,2025-01-01,CL0388,5,RR00093,left_only
P104911,NJ,HMO,5,2026-12-09,2025-01-01,CL0760,3,RR00095,left_only
P104912,PA,EPO,5,2026-02-03,2025-01-01,CL0290,5,RR00185,left_only
P104912,PA,EPO,5,2026-02-03,2025-01-01,CL0211,5,RR00188,left_only
P104916,NJ,HMO,4,2026-04-11,2025-01-01,CL0304,4,RR00094,left_only
P104916,NJ,HMO,4,2026-04-11,2025-01-01,CL0040,2,RR00097,left_only
P104917,CA,PPO,4,2025-08-08,2025-01-01,CL0671,4,RR00198,left_only
P104921,TX,HMO,2,2026-03-23,2025-01-01,CL0188,5,RR00245,left_only
P104921,TX,HMO,2,2026-03-23,2025-01-01,CL0653,5,RR00252,left_only
P104927,NY,POS,2,2026-01-02,2025-01-01,CL0257,1,RR00073,left_only
P104927,NY,POS,2,2026-01-02,2025-01-01,CL0240,1,RR00075,left_only
P104929,IL,PPO,1,2026-07-27,2025-01-01,CL0296,3,RR00320,left_only
P104931,TX,HMO,4,2026-08-13,2025-01-01,CL0317,2,RR00253,left_only
P104932,OH,EPO,3,2026-05-26,2025-01-01,CL0898,5,RR00396,left_only
P104939,FL,EPO,3,2025-03-24,2025-01-01,CL0856,3,RR00306,left_only
P104942,OH,PPO,3,2026-01-27,2025-01-01,CL0907,1,RR00371,left_only
P104946,IL,POS,2,2025-03-18,2025-01-01,CL0788,4,RR00365,left_only
P104946,IL,POS,2,2025-03-18,2025-01-01,CL0631,5,RR00369,left_only
P104948,NJ,EPO,4,2026-08-27,2025-01-01,CL0441,5,RR00112,left_only
P104950,NY,HMO,2,2025-04-10,2025-01-01,CL0117,1,RR00057,left_only
P104951,OH,EPO,3,2026-05-16,2025-01-01,CL0182,4,RR00393,left_only
P104951,OH,EPO,3,2026-05-16,2025-01-01,CL0841,3,RR00399,left_only
P104952,NJ,PPO,2,2026-01-18,2025-01-01,CL0023,5,RR00084,left_only
P104960,IL,POS,3,2025-09-25,2025-01-01,CL0034,4,RR00370,left_only
P104964,CT,POS,2,2026-07-16,2025-01-01,CL0095,1,RR00037,left_only
P104964,CT,POS,2,2026-07-16,2025-01-01,CL0085,4,RR00042,left_only
P104965,NJ,EPO,2,2026-02-11,2025-01-01,CL0500,4,RR00109,left_only
P104966,NY,EPO,5,2025-10-23,2025-01-01,CL0133,2,RR00069,left_only
P104969,OH,EPO,5,2026-10-01,2025-01-01,CL0354,4,RR00389,left_only
P104969,OH,EPO,5,2026-10-01,2025-01-01,CL0837,3,RR00392,left_only
P104971,IL,EPO,5,2025-03-18,2025-01-01,CL0658,3,RR00351,left_only
P104972,OH,EPO,5,2026-12-17,2025-01-01,CL0563,1,RR00387,left_only
P104973,MA,HMO,5,2026-04-28,2025-01-01,CL0724,4,RR00136,left_only
P104974,TX,POS,1,2025-05-26,2025-01-01,CL0542,5,RR00267,left_only
P104974,TX,POS,1,2025-05-26,2025-01-01,CL0274,4,RR00274,left_only
P104975,CA,POS,3,2026-10-23,2025-01-01,CL0602,1,RR00230,left_only
P104979,TX,POS,2,2025-10-24,2025-01-01,CL0533,2,RR00266,left_only
P104982,CT,POS,3,2025-11-30,2025-01-01,CL0624,4,RR00040,left_only
P104983,CT,PPO,3,2026-06-07,2025-01-01,CL0890,3,RR00011,left_only
P104984,FL,PPO,2,2026-08-06,2025-01-01,CL0050,2,RR00281,left_only
P104985,MA,POS,1,2026-11-02,2025-01-01,CL0786,3,RR00150,left_only
P104987,FL,HMO,3,2026-06-22,2025-01-01,CL0236,3,RR00295,left_only
P104989,OH,HMO,4,2026-03-06,2025-01-01,CL0234,3,RR00386,left_only
P104990,MA,EPO,1,2026-09-06,2025-01-01,CL0541,2,RR00146,left_only
P104992,PA,PPO,1,2025-05-13,2025-01-01,CL0348,3,RR00172,left_only
P104996,MA,POS,5,2026-07-27,2025-01-01,CL0225,4,RR00156,left_only
P104996,MA,POS,5,2026-07-27,2025-01-01,CL0209,3,RR00157,left_only
P104997,PA,POS,1,2025-10-06,2025-01-01,CL0899,5,RR00195,left_only
