Policy_ID,State,Product,Policy_Version,Effective_Date,Employer_Size,Market_Segment,Status
P104236,OH,PPO,5,2026-10-08,Small,Commercial,Expired
P104237,NY,POS,4,2026-08-17,Small,Medicare,Active
P104238,NY,EPO,5,2026-06-17,Small,Commercial,Active
P104239,NJ,POS,2,2025-05-08,Small,Commercial,Active
P104240,OH,POS,5,2025-07-14,Large,Medicare,Expired
P104241,TX,POS,5,2025-07-13,Large,Commercial,Active
P104242,NY,HMO,5,2025-07-03,Small,Medicaid,Active
P104243,CT,HMO,1,2025-09-04,Small,Commercial,Active
P104244,CA,HMO,1,2025-11-20,Small,Medicaid,Active
P104245,IL,EPO,1,2025-06-09,Large,Commercial,Active
P104246,NJ,HMO,4,2026-12-07,Small,Commercial,Active
P104247,CA,PPO,2,2026-09-14,Small,Commercial,Active
P104248,NJ,POS,1,2025-03-07,Small,Medicaid,Active
P104249,CT,EPO,5,2025-09-11,Large,Commercial,Active
P104250,PA,EPO,5,2025-10-10,Small,Commercial,Active
P104251,OH,EPO,5,2025-03-01,Large,Commercial,Active
P104252,MA,EPO,5,2025-04-28,Large,Commercial,Active
P104253,TX,EPO,3,2026-02-27,Small,Commercial,Active
P104254,CA,PPO,4,2026-07-10,Small,Medicaid,Active
P104255,OH,POS,2,2026-12-23,Small,Medicaid,Active
P104256,TX,EPO,2,2025-02-05,Small,Commercial,Active
P104257,PA,POS,1,2026-06-15,Small,Commercial,Active
P104258,MA,HMO,3,2025-04-01,Small,Commercial,Active
P104259,TX,EPO,2,2025-10-28,Large,Commercial,Active
P104260,TX,EPO,4,2026-12-25,Small,Commercial,Active
P104261,CA,POS,5,2025-08-05,Small,Medicare,Active
P104262,FL,EPO,1,2025-04-08,Small,Commercial,Expired
P104263,MA,EPO,4,2026-04-01,Small,Commercial,Expired
P104264,OH,EPO,2,2026-06-15,Small,Medicare,Active
P104265,PA,PPO,3,2026-06-22,Small,Commercial,Active
P104266,MA,PPO,1,2025-01-28,Small,Commercial,Expired
P104267,CT,EPO,2,2026-07-30,Large,Medicare,Active
P104268,FL,PPO,1,2025-11-20,Small,Commercial,Active
P104269,CT,HMO,2,2025-08-11,Large,Commercial,Active
P104270,PA,EPO,5,2025-03-21,Small,Commercial,Active
P104271,CA,HMO,3,2026-07-17,Large,Commercial,Active
P104272,CA,POS,5,2026-04-03,Small,Commercial,Active
P104273,PA,HMO,2,2026-09-06,Large,Commercial,Active
P104274,NJ,POS,4,2025-06-25,Small,Commercial,Active
P104275,PA,EPO,5,2026-06-06,Small,Commercial,Active
P104276,FL,POS,4,2026-04-02,Small,Medicare,Active
P104277,NY,POS,2,2026-02-27,Small,Commercial,Active
P104278,CA,HMO,3,2025-04-10,Small,Medicare,Expired
P104279,IL,HMO,4,2026-02-07,Large,Medicare,Active
P104280,FL,HMO,2,2026-07-30,Small,Medicare,Active
P104281,FL,EPO,4,2026-01-15,Large,Commercial,Active
P104282,FL,EPO,5,2026-06-15,Small,Commercial,Active
P104283,TX,HMO,2,2025-11-28,Small,Commercial,Active
P104284,FL,EPO,5,2025-11-14,Small,Medicare,Active
P104285,CA,EPO,1,2026-10-15,Small,Commercial,Expired
P104286,NY,POS,2,2026-06-21,Small,Medicare,Active
P104287,NY,POS,4,2025-03-30,Large,Commercial,Active
P104288,FL,HMO,1,2026-08-27,Small,Commercial,Active
P104289,CT,EPO,5,2026-05-26,Large,Commercial,Active
P104290,CA,POS,5,2025-02-11,Large,Commercial,Active
P104291,CA,PPO,4,2026-01-24,Small,Commercial,Active
P104292,MA,EPO,1,2025-03-22,Large,Medicare,Expired
P104293,OH,PPO,3,2026-02-06,Small,Commercial,Expired
P104294,NJ,HMO,4,2025-04-17,Small,Commercial,Active
P104295,NJ,EPO,5,2025-04-21,Small,Commercial,Active
P104296,CT,HMO,2,2025-10-04,Small,Commercial,Active
P104297,NJ,HMO,1,2025-08-02,Large,Commercial,Active
P104298,MA,HMO,3,2026-05-21,Large,Medicare,Active
P104299,PA,HMO,2,2025-05-01,Small,Medicare,Active
P104300,NJ,HMO,1,2025-05-14,Small,Medicare,Active
P104301,CA,EPO,4,2026-12-21,Small,Commercial,Expired
P104302,PA,PPO,4,2026-01-06,Large,Commercial,Active
P104303,NJ,EPO,1,2025-09-14,Small,Medicare,Active
P104304,CA,EPO,3,2026-11-28,Small,Commercial,Active
P104305,CA,EPO,1,2025-06-29,Large,Commercial,Active
P104306,FL,POS,2,2025-02-17,Small,Medicare,Active
P104307,NY,POS,2,2026-08-22,Large,Medicare,Active
P104308,CT,EPO,4,2025-01-19,Small,Commercial,Active
P104309,MA,PPO,1,2025-02-15,Large,Commercial,Active
P104310,TX,EPO,4,2026-03-27,Small,Commercial,Active
P104311,OH,HMO,3,2025-02-25,Small,Commercial,Active
P104312,NJ,POS,2,2026-10-19,Large,Commercial,Active
P104313,NJ,POS,5,2025-04-02,Large,Commercial,Active
P104314,PA,EPO,5,2025-03-23,Large,Commercial,Active
P104315,PA,EPO,1,2025-03-20,Small,Medicare,Active
P104316,OH,PPO,1,2026-10-24,Large,Medicare,Active
P104317,NJ,PPO,5,2025-10-10,Small,Commercial,Active
P104318,IL,HMO,1,2025-11-07,Small,Commercial,Active
P104319,MA,EPO,2,2025-06-09,Small,Commercial,Expired
P104320,NJ,EPO,3,2025-11-12,Large,Commercial,Active
P104321,NY,EPO,3,2026-10-30,Large,Commercial,Active
P104322,OH,POS,4,2025-06-05,Small,Medicaid,Active
P104323,IL,HMO,2,2026-12-15,Small,Commercial,Active
P104324,MA,PPO,1,2026-04-13,Small,Commercial,Active
P104325,NJ,POS,1,2026-04-07,Small,Commercial,Active
P104326,TX,POS,4,2025-04-27,Small,Commercial,Active
P104327,FL,POS,4,2026-10-28,Large,Commercial,Active
P104328,NY,POS,1,2025-12-30,Large,Commercial,Active
P104329,TX,HMO,1,2026-09-23,Large,Commercial,Expired
P104330,PA,EPO,2,2026-12-12,Small,Commercial,Active
P104331,PA,PPO,4,2026-04-11,Small,Commercial,Active
P104332,NJ,PPO,2,2025-07-03,Small,Commercial,Active
P104333,PA,POS,1,2026-10-22,Large,Commercial,Active
P104334,NY,POS,5,2025-06-15,Small,Medicare,Active
P104335,MA,HMO,5,2025-03-16,Large,Commercial,Active
P104336,CA,POS,1,2025-09-29,Large,Medicare,Active
P104337,CT,PPO,4,2026-11-22,Small,Commercial,Active
P104338,OH,PPO,5,2026-05-18,Small,Commercial,Active
P104339,MA,EPO,4,2026-07-17,Large,Commercial,Active
P104340,CA,EPO,5,2026-08-10,Large,Commercial,Active
P104341,IL,PPO,4,2026-10-18,Small,Commercial,Active
P104342,NY,PPO,5,2025-12-09,Small,Commercial,Active
P104343,TX,HMO,4,2026-12-01,Small,Medicare,Active
P104344,CA,HMO,2,2026-09-27,Large,Commercial,Active
P104345,NY,PPO,4,2025-09-08,Small,Commercial,Active
P104346,FL,POS,2,2025-05-10,Small,Commercial,Expired
P104347,TX,EPO,2,2025-12-24,Small,Commercial,Active
P104348,PA,PPO,1,2026-11-23,Large,Medicare,Active
P104349,PA,POS,2,2026-02-12,Small,Medicaid,Active
P104350,TX,PPO,3,2026-05-10,Large,Commercial,Active
P104351,IL,EPO,2,2026-09-14,Small,Commercial,Active
P104352,IL,EPO,4,2026-04-27,Small,Medicare,Active
P104353,IL,HMO,2,2025-03-19,Small,Commercial,Expired
P104354,CA,HMO,4,2026-05-29,Small,Commercial,Active
P104355,OH,HMO,4,2025-11-17,Large,Medicaid,Expired
P104356,CA,HMO,3,2025-10-17,Small,Commercial,Active
P104357,NJ,EPO,2,2025-10-24,Small,Commercial,Active
P104358,CT,POS,2,2026-11-12,Small,Medicare,Active
P104359,TX,POS,5,2026-04-20,Large,Medicaid,Active
P104360,MA,POS,5,2025-01-23,Small,Medicare,Active
P104361,CT,PPO,1,2025-06-21,Small,Commercial,Active
P104362,FL,HMO,4,2025-11-14,Small,Medicaid,Active
P104363,CA,HMO,3,2025-07-12,Large,Medicaid,Expired
P104364,CA,EPO,5,2026-11-12,Small,Medicaid,Active
P104365,NY,EPO,2,2025-04-28,Large,Commercial,Active
P104366,CT,PPO,1,2025-01-06,Small,Medicare,Active
P104367,NY,PPO,3,2026-04-28,Small,Commercial,Expired
P104368,MA,POS,2,2025-05-12,Small,Commercial,Expired
P104369,NY,EPO,2,2025-04-03,Small,Commercial,Active
P104370,CT,HMO,4,2026-06-06,Large,Medicare,Active
P104371,TX,POS,4,2026-07-17,Small,Medicare,Active
P104372,FL,HMO,5,2025-10-21,Small,Medicare,Active
P104373,CA,POS,5,2026-10-03,Large,Commercial,Active
P104374,MA,HMO,2,2026-01-27,Small,Commercial,Active
P104375,CA,PPO,2,2025-09-06,Small,Commercial,Expired
P104376,NJ,POS,5,2026-09-06,Large,Medicare,Expired
P104377,FL,HMO,5,2026-08-18,Small,Commercial,Active
P104378,OH,HMO,2,2026-12-04,Large,Medicare,Active
P104379,NY,EPO,3,2026-02-21,Small,Commercial,Active
P104380,PA,POS,2,2025-05-23,Small,Medicaid,Active
P104381,CT,HMO,3,2025-08-25,Small,Commercial,Expired
P104382,CA,EPO,3,2025-10-14,Large,Commercial,Active
P104383,NY,HMO,2,2025-10-04,Small,Medicaid,Active
P104384,MA,POS,1,2026-01-22,Small,Medicare,Active
P104385,CA,PPO,5,2026-01-17,Large,Commercial,Expired
P104386,OH,POS,4,2026-03-26,Small,Commercial,Active
P104387,FL,POS,2,2025-10-18,Large,Medicare,Active
P104388,FL,HMO,3,2025-06-18,Small,Commercial,Active
P104389,CA,HMO,2,2026-03-19,Small,Medicare,Active
P104390,MA,POS,5,2026-10-18,Small,Commercial,Active
P104391,FL,EPO,3,2025-07-03,Small,Medicaid,Active
P104392,FL,EPO,4,2025-02-14,Large,Commercial,Expired
P104393,OH,EPO,4,2025-09-25,Large,Medicare,Active
P104394,CT,HMO,4,2026-04-21,Large,Commercial,Active
P104395,MA,HMO,1,2025-09-10,Large,Commercial,Active
P104396,MA,POS,3,2026-01-31,Small,Commercial,Active
P104397,TX,PPO,3,2025-10-16,Large,Medicare,Active
P104398,TX,HMO,1,2025-07-31,Large,Medicare,Active
P104399,FL,POS,3,2026-11-20,Small,Commercial,Active
P104400,PA,POS,1,2025-01-21,Small,Commercial,Active
P104401,TX,PPO,2,2025-11-12,Large,Medicare,Active
P104402,FL,EPO,5,2026-07-18,Small,Medicare,Active
P104403,IL,POS,4,2026-03-14,Large,Commercial,Active
P104404,NJ,POS,1,2026-02-27,Small,Medicaid,Active
P104405,NJ,POS,1,2025-08-21,Small,Medicare,Active
P104406,MA,EPO,1,2025-05-03,Small,Commercial,Active
P104407,PA,EPO,2,2026-09-04,Small,Commercial,Expired
P104408,OH,PPO,1,2025-08-02,Small,Commercial,Active
P104409,CT,HMO,5,2026-10-09,Small,Medicare,Active
P104410,TX,EPO,5,2026-12-31,Small,Commercial,Active
P104411,IL,HMO,4,2026-08-23,Large,Medicare,Active
P104412,FL,HMO,2,2025-02-09,Small,Commercial,Active
P104413,PA,EPO,5,2025-11-28,Large,Medicaid,Expired
P104414,MA,POS,3,2026-10-10,Small,Medicare,Active
P104415,TX,PPO,3,2025-07-01,Large,Commercial,Active
P104416,PA,HMO,3,2025-09-22,Large,Commercial,Active
P104417,TX,POS,1,2026-11-25,Small,Commercial,Expired
P104418,CT,EPO,1,2026-06-17,Large,Medicare,Active
P104419,CT,HMO,3,2026-03-08,Small,Medicare,Active
P104420,OH,HMO,4,2025-07-15,Small,Commercial,Active
P104421,NJ,HMO,4,2026-12-25,Large,Commercial,Active
P104422,NY,POS,1,2026-05-24,Small,Commercial,Active
P104423,NY,POS,3,2026-03-23,Small,Commercial,Active
P104424,TX,POS,4,2026-06-12,Small,Commercial,Active
P104425,OH,HMO,1,2025-07-21,Large,Commercial,Active
P104426,NY,HMO,3,2026-12-31,Large,Commercial,Active
P104427,MA,PPO,2,2026-08-28,Small,Commercial,Active
P104428,NY,PPO,3,2025-05-13,Large,Commercial,Active
P104429,CA,POS,3,2025-05-19,Large,Medicare,Active
P104430,FL,POS,5,2026-10-31,Large,Commercial,Expired
P104431,OH,EPO,5,2026-05-08,Small,Commercial,Active
P104432,MA,POS,2,2025-03-11,Large,Commercial,Active
P104433,PA,PPO,2,2025-01-15,Large,Commercial,Active
P104434,MA,PPO,3,2025-07-31,Small,Medicaid,Active
P104435,NJ,PPO,4,2025-03-01,Large,Commercial,Active
P104436,PA,HMO,2,2025-09-09,Small,Commercial,Active
P104437,IL,HMO,3,2026-03-22,Small,Commercial,Active
P104438,FL,POS,1,2025-01-02,Large,Commercial,Active
P104439,FL,EPO,5,2025-12-02,Large,Commercial,Active
P104440,FL,EPO,4,2025-01-19,Small,Commercial,Active
P104441,FL,EPO,3,2026-07-15,Small,Commercial,Active
P104442,TX,HMO,1,2025-03-19,Large,Medicare,Active
P104443,FL,PPO,5,2026-04-17,Large,Commercial,Active
P104444,FL,PPO,1,2025-01-28,Large,Commercial,Active
P104445,FL,HMO,3,2026-07-14,Large,Medicaid,Expired
P104446,OH,EPO,2,2026-08-31,Large,Commercial,Active
P104447,TX,EPO,5,2025-06-14,Small,Medicare,Active
P104448,CT,POS,1,2026-04-03,Large,Medicaid,Expired
P104449,MA,POS,2,2025-06-25,Small,Commercial,Active
P104450,MA,EPO,4,2026-08-08,Large,Commercial,Active
P104451,PA,HMO,3,2025-01-29,Small,Commercial,Active
P104452,OH,EPO,3,2026-10-31,Small,Medicare,Active
P104453,CA,POS,5,2025-10-06,Large,Commercial,Active
P104454,MA,EPO,1,2025-10-10,Large,Medicare,Active
P104455,NY,HMO,4,2026-04-24,Large,Medicaid,Active
P104456,CA,PPO,5,2026-06-03,Large,Medicare,Expired
P104457,FL,HMO,5,2025-11-01,Small,Medicaid,Active
P104458,FL,HMO,1,2026-11-25,Large,Medicare,Active
P104459,TX,POS,4,2025-04-19,Small,Medicaid,Active
P104460,CA,HMO,1,2025-11-20,Small,Commercial,Active
P104461,NY,HMO,3,2025-07-25,Small,Medicare,Active
P104462,TX,POS,2,2025-08-22,Large,Medicare,Active
P104463,PA,POS,3,2026-04-03,Large,Commercial,Active
P104464,CA,PPO,3,2025-07-06,Large,Commercial,Active
P104465,OH,EPO,5,2026-04-27,Small,Commercial,Active
P104466,FL,HMO,3,2026-02-11,Small,Commercial,Active
P104467,FL,POS,4,2026-05-24,Small,Commercial,Expired
P104468,NJ,PPO,3,2026-06-04,Small,Commercial,Active
P104469,TX,EPO,4,2025-02-22,Small,Medicaid,Expired
P104470,CT,POS,1,2026-02-02,Large,Commercial,Active
P104471,CT,EPO,5,2025-07-18,Large,Medicare,Active
P104472,TX,EPO,4,2026-01-26,Small,Commercial,Active
P104473,OH,HMO,3,2026-10-11,Small,Commercial,Active
P104474,IL,HMO,5,2026-05-13,Large,Commercial,Active
P104475,TX,POS,5,2025-06-21,Large,Commercial,Active
P104476,OH,EPO,4,2025-03-27,Large,Medicare,Active
P104477,PA,POS,4,2026-07-12,Small,Medicare,Active
P104478,FL,POS,2,2025-07-05,Small,Medicare,Active
P104479,NY,EPO,2,2025-06-05,Large,Commercial,Expired
P104480,IL,POS,5,2026-05-08,Small,Medicare,Active
P104481,CA,EPO,2,2026-06-05,Large,Commercial,Active
P104482,IL,EPO,3,2026-09-19,Small,Commercial,Active
P104483,NY,EPO,1,2026-10-28,Small,Medicare,Active
P104484,NJ,EPO,5,2025-05-10,Large,Medicare,Active
P104485,FL,PPO,1,2025-03-22,Small,Commercial,Active
P104486,CT,EPO,2,2026-01-19,Large,Medicaid,Active
P104487,OH,HMO,4,2026-10-21,Small,Medicare,Expired
P104488,TX,HMO,5,2025-10-22,Large,Commercial,Active
P104489,TX,HMO,2,2025-09-26,Small,Commercial,Active
P104490,CT,EPO,3,2026-10-07,Small,Medicaid,Active
P104491,IL,HMO,5,2026-07-16,Small,Medicare,Active
P104492,FL,PPO,5,2026-06-19,Large,Commercial,Active
P104493,MA,POS,4,2026-01-13,Large,Commercial,Expired
P104494,OH,EPO,5,2026-01-11,Small,Commercial,Expired
P104495,PA,HMO,4,2025-03-29,Small,Commercial,Expired
P104496,NY,PPO,2,2026-09-16,Large,Commercial,Expired
P104497,IL,POS,3,2025-04-21,Large,Commercial,Expired
P104498,CA,PPO,3,2026-08-07,Large,Commercial,Expired
P104499,NJ,HMO,5,2025-06-03,Large,Medicaid,Active
P104500,TX,PPO,5,2026-04-08,Small,Medicaid,Active
P104501,IL,POS,2,2026-07-23,Small,Medicare,Active
P104502,NJ,HMO,4,2025-06-05,Small,Medicaid,Active
P104503,NY,POS,3,2026-09-17,Large,Medicare,Active
P104504,TX,PPO,4,2025-11-14,Small,Commercial,Active
P104505,TX,EPO,2,2026-07-13,Small,Medicaid,Active
P104506,MA,EPO,3,2025-08-26,Large,Commercial,Active
P104507,IL,EPO,3,2025-11-30,Small,Commercial,Active
P104508,FL,EPO,1,2025-04-16,Large,Commercial,Active
P104509,CT,POS,2,2026-04-27,Large,Commercial,Active
P104510,CT,EPO,2,2026-11-30,Large,Commercial,Active
P104511,PA,POS,1,2026-11-02,Small,Medicare,Active
P104512,CA,HMO,4,2026-12-11,Small,Commercial,Active
P104513,NJ,EPO,1,2026-01-17,Large,Medicaid,Active
P104514,IL,POS,2,2026-11-20,Small,Commercial,Active
P104515,OH,EPO,4,2025-09-18,Small,Medicaid,Active
P104516,CA,EPO,3,2025-10-20,Large,Commercial,Active
P104517,MA,EPO,1,2025-12-01,Small,Commercial,Active
P104518,TX,POS,4,2026-10-17,Large,Commercial,Active
P104519,FL,PPO,4,2026-12-10,Large,Commercial,Active
P104520,IL,EPO,4,2026-04-21,Small,Commercial,Active
P104521,CA,EPO,1,2025-08-13,Small,Commercial,Expired
P104522,CA,HMO,3,2026-07-09,Small,Commercial,Active
P104523,FL,PPO,4,2026-03-30,Small,Commercial,Active
P104524,PA,POS,1,2026-10-25,Large,Medicaid,Expired
P104525,NJ,HMO,2,2025-10-23,Small,Commercial,Expired
P104526,NJ,EPO,1,2026-07-29,Small,Commercial,Active
P104527,CA,HMO,1,2026-10-04,Large,Medicare,Active
P104528,NY,HMO,1,2026-04-08,Small,Commercial,Active
P104529,CA,EPO,4,2025-08-02,Small,Commercial,Active
P104530,CA,PPO,1,2026-08-08,Large,Commercial,Active
P104531,FL,PPO,2,2026-09-08,Small,Commercial,Active
P104532,TX,HMO,4,2025-06-07,Large,Commercial,Active
P104533,FL,EPO,2,2025-09-29,Large,Commercial,Active
P104534,IL,POS,5,2025-08-26,Large,Commercial,Active
P104535,CA,HMO,1,2025-10-30,Large,Medicare,Expired
P104536,NJ,POS,4,2026-11-01,Small,Medicare,Active
P104537,OH,HMO,4,2026-09-13,Large,Medicare,Expired
P104538,NJ,HMO,1,2026-06-05,Large,Commercial,Active
P104539,CT,EPO,3,2025-11-17,Small,Commercial,Active
P104540,PA,EPO,3,2025-02-28,Small,Commercial,Active
P104541,MA,POS,2,2025-12-24,Large,Commercial,Active
P104542,IL,POS,1,2026-12-05,Small,Commercial,Active
P104543,IL,PPO,1,2026-10-10,Large,Medicaid,Active
P104544,PA,EPO,5,2025-09-08,Large,Commercial,Active
P104545,OH,HMO,3,2026-03-12,Small,Commercial,Active
P104546,MA,HMO,3,2025-05-26,Small,Commercial,Active
P104547,TX,PPO,1,2025-12-18,Small,Medicare,Active
P104548,CA,EPO,2,2026-07-24,Small,Commercial,Active
P104549,MA,HMO,1,2026-11-20,Small,Commercial,Active
P104550,OH,PPO,2,2025-09-02,Large,Medicare,Active
P104551,NY,PPO,3,2026-07-14,Large,Commercial,Active
P104552,CT,HMO,5,2025-10-28,Large,Commercial,Active
P104553,MA,HMO,4,2026-03-14,Large,Medicare,Active
P104554,MA,POS,3,2025-04-10,Small,Medicaid,Active
P104555,CT,EPO,2,2026-12-26,Large,Commercial,Active
P104556,CA,POS,1,2026-04-25,Small,Commercial,Expired
P104557,MA,PPO,3,2026-02-19,Small,Commercial,Active
P104558,CT,HMO,5,2025-06-14,Small,Commercial,Active
P104559,CT,POS,2,2026-09-30,Small,Commercial,Active
P104560,CT,PPO,1,2025-10-29,Small,Medicaid,Active
P104561,FL,EPO,4,2025-05-01,Small,Commercial,Expired
P104562,OH,HMO,2,2025-03-29,Small,Commercial,Active
P104563,FL,POS,1,2025-08-05,Large,Commercial,Active
P104564,NY,EPO,4,2026-07-27,Small,Commercial,Expired
P104565,TX,POS,1,2025-06-28,Large,Commercial,Active
P104566,FL,PPO,4,2026-12-03,Small,Commercial,Active
P104567,FL,EPO,4,2025-06-12,Small,Medicare,Active
P104568,OH,POS,4,2026-08-16,Small,Commercial,Active
P104569,TX,EPO,1,2025-06-19,Small,Commercial,Active
P104570,PA,PPO,4,2025-10-28,Large,Commercial,Expired
P104571,CT,EPO,2,2026-01-09,Small,Commercial,Active
P104572,IL,POS,5,2026-12-09,Small,Commercial,Active
P104573,TX,PPO,5,2025-07-22,Small,Medicare,Active
P104574,NY,HMO,4,2025-02-16,Small,Medicaid,Active
P104575,CA,POS,5,2026-04-08,Large,Commercial,Active
P104576,NY,POS,5,2026-11-01,Small,Medicare,Active
P104577,CT,PPO,4,2026-02-12,Small,Commercial,Active
P104578,TX,PPO,4,2025-07-13,Small,Commercial,Active
P104579,NY,HMO,2,2026-03-03,Small,Commercial,Active
P104580,NY,POS,3,2025-11-13,Small,Commercial,Active
P104581,PA,PPO,1,2026-04-24,Small,Commercial,Active
P104582,PA,HMO,4,2026-02-25,Small,Commercial,Active
P104583,TX,HMO,4,2025-09-26,Large,Commercial,Expired
P104584,CT,PPO,5,2026-04-26,Large,Commercial,Active
P104585,FL,POS,2,2026-12-12,Small,Commercial,Active
P104586,NJ,EPO,5,2025-09-20,Small,Commercial,Active
P104587,MA,EPO,4,2026-03-02,Small,Medicare,Active
P104588,IL,HMO,4,2025-06-15,Large,Commercial,Active
P104589,MA,EPO,5,2026-11-23,Small,Commercial,Active
P104590,OH,EPO,4,2026-03-04,Large,Commercial,Active
P104591,PA,PPO,3,2026-12-05,Small,Medicare,Active
P104592,TX,HMO,1,2026-02-01,Small,Commercial,Expired
P104593,MA,POS,1,2025-08-04,Large,Medicare,Active
P104594,CT,HMO,1,2025-04-17,Small,Commercial,Expired
P104595,IL,PPO,3,2025-04-08,Small,Medicaid,Expired
P104596,MA,EPO,4,2026-04-27,Small,Commercial,Active
P104597,IL,POS,5,2026-05-14,Small,Commercial,Expired
P104598,CA,HMO,2,2025-08-18,Large,Commercial,Active
P104599,CT,EPO,4,2025-09-14,Large,Commercial,Expired
P104600,NJ,HMO,3,2025-02-12,Small,Commercial,Active
P104601,NY,POS,3,2025-08-30,Small,Commercial,Active
P104602,IL,HMO,1,2026-07-08,Small,Commercial,Active
P104603,CT,HMO,4,2025-04-05,Large,Commercial,Active
P104604,IL,HMO,1,2025-07-07,Small,Medicaid,Active
P104605,IL,EPO,2,2026-01-20,Small,Medicaid,Expired
P104606,FL,POS,1,2026-02-04,Small,Commercial,Expired
P104607,FL,POS,2,2026-05-21,Small,Commercial,Active
P104608,CT,EPO,3,2025-06-16,Large,Commercial,Active
P104609,FL,EPO,1,2025-05-05,Large,Medicare,Active
P104610,OH,EPO,1,2026-11-04,Small,Medicare,Active
P104611,NJ,PPO,5,2025-03-28,Large,Medicaid,Active
P104612,TX,HMO,3,2026-05-04,Small,Commercial,Active
P104613,CT,HMO,5,2025-08-14,Small,Medicare,Active
P104614,CT,POS,2,2026-10-19,Small,Medicare,Active
P104615,OH,HMO,2,2025-12-11,Small,Commercial,Active
P104616,PA,PPO,3,2026-06-02,Large,Medicare,Active
P104617,PA,EPO,2,2025-01-31,Large,Commercial,Active
P104618,FL,POS,3,2026-12-10,Small,Commercial,Active
P104619,TX,POS,2,2025-10-23,Small,Medicaid,Active
P104620,FL,HMO,4,2026-02-18,Small,Commercial,Active
P104621,CA,POS,1,2025-05-15,Large,Medicare,Active
P104622,CA,EPO,4,2026-06-09,Large,Commercial,Active
P104623,NY,POS,3,2025-01-04,Small,Medicare,Active
P104624,CA,EPO,3,2025-06-27,Large,Commercial,Active
P104625,PA,PPO,4,2025-09-16,Large,Medicaid,Active
P104626,NJ,PPO,1,2026-10-14,Small,Medicare,Active
P104627,CA,EPO,1,2025-03-06,Small,Commercial,Active
P104628,FL,HMO,5,2025-12-29,Large,Commercial,Expired
P104629,IL,POS,2,2026-12-18,Small,Medicare,Active
P104630,CT,HMO,5,2025-01-17,Small,Commercial,Active
P104631,NJ,POS,1,2025-07-19,Small,Commercial,Expired
P104632,NJ,PPO,4,2026-06-28,Small,Commercial,Active
P104633,FL,PPO,2,2025-07-31,Large,Medicare,Active
P104634,CT,PPO,4,2026-03-11,Small,Commercial,Active
P104635,PA,POS,5,2025-09-30,Small,Medicaid,Active
P104636,NJ,PPO,3,2025-10-17,Small,Medicare,Active
P104637,NY,PPO,4,2026-04-28,Large,Commercial,Active
P104638,FL,PPO,5,2025-08-22,Small,Commercial,Active
P104639,NJ,PPO,5,2026-02-12,Small,Medicaid,Active
P104640,TX,HMO,5,2026-11-25,Small,Medicare,Active
P104641,CT,PPO,3,2025-05-26,Large,Commercial,Active
P104642,CA,PPO,3,2026-07-16,Large,Medicaid,Active
P104643,NJ,HMO,3,2026-03-06,Large,Commercial,Active
P104644,FL,HMO,2,2026-03-08,Small,Commercial,Active
P104645,CA,POS,3,2026-09-07,Large,Medicare,Active
P104646,NY,EPO,3,2026-06-29,Small,Commercial,Active
P104647,CA,PPO,3,2026-05-12,Large,Commercial,Active
P104648,TX,PPO,4,2025-03-30,Small,Medicare,Active
P104649,PA,PPO,3,2026-02-15,Large,Commercial,Active
P104650,NJ,POS,2,2025-08-29,Small,Commercial,Active
P104651,MA,PPO,5,2025-08-11,Large,Commercial,Active
P104652,MA,EPO,4,2026-10-27,Large,Commercial,Active
P104653,CA,HMO,1,2026-04-13,Small,Commercial,Active
P104654,OH,POS,3,2026-07-23,Large,Medicare,Active
P104655,CT,HMO,5,2025-11-18,Small,Commercial,Active
P104656,MA,PPO,5,2026-01-10,Large,Medicare,Active
P104657,OH,PPO,4,2025-04-22,Large,Medicare,Expired
P104658,MA,PPO,1,2026-06-11,Large,Medicare,Active
P104659,OH,EPO,2,2026-02-16,Small,Commercial,Active
P104660,CT,EPO,5,2025-09-26,Small,Commercial,Active
P104661,IL,POS,5,2026-09-18,Large,Commercial,Active
