Load_ID,Policy_ID,State,Product,Clause_ID,Policy_Version,Loaded_Version,Load_Date,Loaded_By
L044212,P104366,CT,PPO,CL0137,1,1,2025-11-19,System
L044213,P104366,CT,PPO,CL0890,1,3,2025-12-16,UserB
L044214,P104367,NY,PPO,CL0654,3,3,2025-04-03,UserB
L044215,P104367,NY,PPO,CL0930,3,5,2025-09-11,UserA
L044216,P104367,NY,PPO,CL0647,3,1,2025-03-21,System
L044218,P104367,NY,PPO,CL0891,3,3,2025-01-31,System
L044219,P104367,NY,PPO,CL0067,3,5,2025-11-26,System
L044220,P104367,NY,PPO,CL0987,3,4,2025-10-26,System
L044221,P104367,NY,PPO,CL0437,3,2,2025-10-09,System
L044222,P104367,NY,PPO,CL0641,3,4,2025-01-12,UserA
L044223,P104368,MA,POS,CL0786,2,3,2025-05-07,UserB
L044224,P104368,MA,POS,CL0457,2,1,2025-12-26,UserA
L044225,P104368,MA,POS,CL0274,2,3,2025-07-06,UserC
L044226,P104368,MA,POS,CL0943,2,4,2025-03-10,UserB
L044227,P104368,MA,POS,CL0310,2,3,2025-11-25,System
L044228,P104368,MA,POS,CL0725,2,4,2025-01-11,UserA
L044229,P104368,MA,POS,CL0225,2,4,2025-10-30,System
L044230,P104368,MA,POS,CL0209,2,3,2025-01-23,System
L044231,P104368,MA,POS,CL0612,2,5,2025-12-03,UserC
L044232,P104368,MA,POS,CL0684,2,5,2025-11-29,UserB
L044233,P104368,MA,POS,CL0475,2,5,2025-07-28,UserC
L044234,P104368,MA,POS,CL0660,2,2,2025-08-03,UserC
L044235,P104369,NY,EPO,CL0077,2,4,2025-05-03,UserB
L044236,P104369,NY,EPO,CL0852,2,1,2025-03-14,UserC
L044237,P104369,NY,EPO,CL0877,2,5,2025-07-29,UserB
L044238,P104369,NY,EPO,CL0311,2,3,2025-11-07,UserC
L044239,P104369,NY,EPO,CL0729,2,4,2025-10-01,UserA
L044240,P104369,NY,EPO,CL0755,2,5,2025-04-04,UserB
L044241,P104369,NY,EPO,CL0687,2,3,2025-08-24,System
L044242,P104369,NY,EPO,CL0710,2,2,2025-06-03,UserC
L044243,P104369,NY,EPO,CL0464,2,4,2025-10-01,UserC
L044244,P104369,NY,EPO,CL0133,2,2,2025-08-01,UserB
L044245,P104370,CT,HMO,CL0464,4,4,2025-05-08,UserC
L044246,P104370,CT,HMO,CL0758,4,3,2025-08-21,UserC
L044247,P104370,CT,HMO,CL0043,4,5,2025-02-10,UserB
L044248,P104370,CT,HMO,CL0902,4,4,2025-10-16,UserB
L044249,P104370,CT,HMO,CL0331,4,2,2025-02-12,UserC
L044250,P104370,CT,HMO,CL0528,4,2,2025-09-27,UserB
L044251,P104370,CT,HMO,CL0508,4,1,2025-11-10,UserC
L044252,P104370,CT,HMO,CL0618,4,5,2025-01-28,UserC
L044253,P104370,CT,HMO,CL0709,4,4,2025-09-27,UserC
L044254,P104370,CT,HMO,CL0881,4,2,2025-03-15,System
L044255,P104370,CT,HMO,CL0248,4,5,2025-05-25,UserB
L044256,P104370,CT,HMO,CL0631,4,1,2025-06-11,System
L044257,P104371,TX,POS,CL0533,4,2,2025-09-03,UserA
L044258,P104371,TX,POS,CL0542,4,5,2025-09-27,UserA
L044259,P104371,TX,POS,CL0202,4,2,2025-07-30,UserC
L044260,P104371,TX,POS,CL0612,4,2,2025-10-07,System
L044261,P104371,TX,POS,CL0096,4,5,2025-08-11,UserC
L044262,P104371,TX,POS,CL0308,4,4,2025-12-26,UserC
L044263,P104371,TX,POS,CL0213,4,3,2025-03-11,UserC
L044264,P104371,TX,POS,CL0332,4,5,2025-01-20,UserC
L044265,P104371,TX,POS,CL0274,4,4,2025-05-01,UserC
L044266,P104371,TX,POS,CL0623,4,2,2025-06-22,UserA
L044267,P104371,TX,POS,CL0210,4,1,2025-02-03,UserB
L044268,P104371,TX,POS,CL0950,4,3,2025-03-12,UserB
L044269,P104372,FL,HMO,CL0913,5,1,2025-02-02,UserB
L044271,P104372,FL,HMO,CL0596,5,3,2025-09-29,System
L044272,P104372,FL,HMO,CL0808,5,4,2025-04-19,UserA
L044273,P104372,FL,HMO,CL0334,5,5,2025-01-23,UserA
L044274,P104372,FL,HMO,CL0236,5,3,2025-05-26,System
L044275,P104372,FL,HMO,CL0158,5,2,2025-01-14,UserC
L044276,P104372,FL,HMO,CL0302,5,4,2025-11-02,UserC
L044277,P104372,FL,HMO,CL0591,5,4,2025-11-13,UserC
L044278,P104372,FL,HMO,CL0576,5,3,2025-02-05,System
L044279,P104372,FL,HMO,CL0573,5,2,2025-09-28,UserA
L044280,P104373,CA,POS,CL0453,5,4,2025-09-18,UserA
L044281,P104373,CA,POS,CL0022,5,3,2025-02-22,System
L044282,P104373,CA,POS,CL0464,5,2,2025-02-17,UserC
L044283,P104373,CA,POS,CL0625,5,3,2025-01-11,System
L044284,P104373,CA,POS,CL0398,5,3,2025-09-15,UserA
L044285,P104373,CA,POS,CL0793,5,4,2025-12-09,UserB
L044286,P104373,CA,POS,CL0711,5,4,2025-10-07,UserB
L044287,P104373,CA,POS,CL0602,5,1,2025-07-29,UserB
L044289,P104373,CA,POS,CL0995,5,1,2025-12-01,UserC
L044290,P104373,CA,POS,CL0067,5,4,2025-01-12,UserC
L044291,P104373,CA,POS,CL0340,5,3,2025-09-08,UserC
L044292,P104373,CA,POS,CL0878,5,4,2025-11-19,System
L044293,P104373,CA,POS,CL0904,5,5,2025-06-09,UserB
L044294,P104374,MA,HMO,CL0803,2,3,2025-02-05,UserB
L044295,P104374,MA,HMO,CL0404,2,2,2025-05-29,UserC
L044296,P104374,MA,HMO,CL0033,2,4,2025-07-17,UserC
L044298,P104374,MA,HMO,CL0734,2,5,2025-07-23,System
L044299,P104374,MA,HMO,CL0724,2,4,2025-02-13,System
L044300,P104374,MA,HMO,CL0483,2,4,2025-11-11,UserB
L044301,P104374,MA,HMO,CL0913,2,1,2025-11-15,UserB
L044302,P104374,MA,HMO,CL0842,2,5,2025-07-25,UserB
L044304,P104374,MA,HMO,CL0247,2,1,2025-02-10,System
L044305,P104374,MA,HMO,CL0092,2,3,2025-03-17,UserC
L044306,P104374,MA,HMO,CL0387,2,1,2025-07-21,UserB
L044307,P104375,CA,PPO,CL0774,2,2,2025-12-29,System
L044308,P104375,CA,PPO,CL0671,2,4,2025-04-05,UserC
L044309,P104375,CA,PPO,CL0036,2,5,2025-01-28,UserA
L044310,P104375,CA,PPO,CL0869,2,1,2025-05-24,UserC
L044311,P104375,CA,PPO,CL0422,2,2,2025-02-28,UserA
L044312,P104376,NJ,POS,CL0294,5,1,2025-05-09,UserA
L044313,P104376,NJ,POS,CL0513,5,3,2025-12-08,UserB
L044314,P104376,NJ,POS,CL0104,5,5,2025-01-01,System
L044315,P104376,NJ,POS,CL0023,5,5,2025-10-14,UserC
L044316,P104376,NJ,POS,CL0453,5,3,2025-01-22,UserA
L044317,P104376,NJ,POS,CL0469,5,3,2025-08-14,System
L044318,P104376,NJ,POS,CL0554,5,1,2025-07-23,UserC
L044319,P104376,NJ,POS,CL0002,5,4,2025-07-06,UserB
L044320,P104377,FL,HMO,CL0913,5,1,2025-10-11,UserC
L044321,P104377,FL,HMO,CL0274,5,3,2025-11-28,UserB
L044322,P104377,FL,HMO,CL0596,5,3,2025-01-27,UserC
L044323,P104377,FL,HMO,CL0808,5,4,2025-12-09,UserC
L044324,P104377,FL,HMO,CL0334,5,5,2025-05-09,UserA
L044325,P104377,FL,HMO,CL0236,5,3,2025-12-29,UserA
L044326,P104377,FL,HMO,CL0158,5,2,2025-04-05,UserA
L044327,P104377,FL,HMO,CL0302,5,4,2025-03-07,UserB
L044328,P104377,FL,HMO,CL0591,5,4,2025-06-26,UserC
L044329,P104377,FL,HMO,CL0576,5,3,2025-10-02,UserC
L044330,P104377,FL,HMO,CL0573,5,2,2025-06-05,UserB
L044331,P104378,OH,HMO,CL0659,2,3,2025-01-19,UserC
L044332,P104378,OH,HMO,CL0382,2,3,2025-11-16,UserA
L044333,P104378,OH,HMO,CL0663,2,4,2025-02-27,UserB
L044334,P104378,OH,HMO,CL0872,2,3,2025-09-30,UserB
L044335,P104378,OH,HMO,CL0354,2,3,2025-07-17,UserC
L044336,P104378,OH,HMO,CL0449,2,5,2025-03-20,UserA
L044337,P104378,OH,HMO,CL0536,2,2,2025-02-10,UserC
L044338,P104378,OH,HMO,CL0954,2,2,2025-08-14,UserC
L044339,P104378,OH,HMO,CL0234,2,3,2025-09-18,UserB
L044340,P104379,NY,EPO,CL0077,3,4,2025-09-02,UserB
L044341,P104379,NY,EPO,CL0852,3,1,2025-01-23,System
L044342,P104379,NY,EPO,CL0877,3,5,2025-07-16,UserC
L044343,P104379,NY,EPO,CL0311,3,3,2025-08-24,System
L044344,P104379,NY,EPO,CL0729,3,4,2025-05-06,UserC
L044345,P104379,NY,EPO,CL0755,3,5,2025-09-23,System
L044346,P104379,NY,EPO,CL0687,3,3,2025-11-20,UserC
L044347,P104379,NY,EPO,CL0710,3,2,2025-05-20,UserB
L044348,P104379,NY,EPO,CL0464,3,4,2025-11-12,UserB
L044349,P104379,NY,EPO,CL0133,3,2,2025-05-07,System
L044350,P104380,PA,POS,CL0612,2,1,2025-10-13,System
L044351,P104380,PA,POS,CL0152,2,5,2025-04-24,System
L044352,P104380,PA,POS,CL0876,2,5,2025-11-21,UserA
L044353,P104380,PA,POS,CL0983,2,1,2025-01-13,System
L044354,P104380,PA,POS,CL0510,2,1,2025-08-16,System
L044355,P104380,PA,POS,CL0210,2,5,2025-01-09,System
L044356,P104380,PA,POS,CL0899,2,5,2025-05-26,UserA
L044357,P104380,PA,POS,CL0562,2,1,2025-06-12,UserA
L044358,P104381,CT,HMO,CL0464,3,4,2025-08-11,UserC
L044361,P104381,CT,HMO,CL0902,3,4,2025-01-26,System
L044362,P104381,CT,HMO,CL0331,3,2,2025-05-05,UserB
L044363,P104381,CT,HMO,CL0528,3,2,2025-10-27,UserC
L044364,P104381,CT,HMO,CL0508,3,1,2025-09-07,UserC
L044365,P104381,CT,HMO,CL0618,3,5,2025-01-10,System
L044366,P104381,CT,HMO,CL0709,3,4,2025-04-15,UserB
L044367,P104381,CT,HMO,CL0881,3,2,2025-04-16,System
L044368,P104381,CT,HMO,CL0248,3,5,2025-01-01,System
L044369,P104381,CT,HMO,CL0631,3,1,2025-07-01,System
L044370,P104382,CA,EPO,CL0909,3,4,2025-10-29,UserB
L044371,P104382,CA,EPO,CL0973,3,2,2025-05-21,UserB
L044372,P104382,CA,EPO,CL0175,3,2,2025-08-18,UserC
L044373,P104382,CA,EPO,CL0580,3,3,2025-03-05,UserB
L044374,P104382,CA,EPO,CL0306,3,1,2025-03-19,UserB
L044375,P104382,CA,EPO,CL0090,3,3,2025-08-20,UserB
L044376,P104382,CA,EPO,CL0295,3,2,2025-03-28,UserA
L044377,P104382,CA,EPO,CL0243,3,5,2025-07-02,UserC
L044378,P104382,CA,EPO,CL0918,3,3,2025-11-15,UserB
L044379,P104382,CA,EPO,CL0272,3,2,2025-05-26,System
L044380,P104383,NY,HMO,CL0102,2,5,2025-11-13,UserA
L044381,P104383,NY,HMO,CL0170,2,5,2025-04-02,UserA
L044382,P104383,NY,HMO,CL0117,2,1,2025-05-03,UserC
L044383,P104383,NY,HMO,CL0207,2,5,2025-10-03,UserA
L044384,P104383,NY,HMO,CL0264,2,1,2025-03-05,UserA
L044385,P104384,MA,POS,CL0786,1,3,2025-11-28,UserC
L044386,P104384,MA,POS,CL0457,1,1,2025-08-07,UserB
L044387,P104384,MA,POS,CL0274,1,3,2025-07-11,UserC
L044388,P104384,MA,POS,CL0943,1,4,2025-04-17,System
L044389,P104384,MA,POS,CL0310,1,3,2025-09-04,UserB
L044390,P104384,MA,POS,CL0725,1,4,2025-02-26,UserB
L044391,P104384,MA,POS,CL0225,1,4,2025-02-14,UserA
L044393,P104384,MA,POS,CL0612,1,5,2025-02-07,UserA
L044394,P104384,MA,POS,CL0684,1,5,2025-07-01,UserB
L044395,P104384,MA,POS,CL0475,1,5,2025-06-13,UserC
L044396,P104384,MA,POS,CL0660,1,2,2025-09-02,UserA
L044397,P104385,CA,PPO,CL0774,5,2,2025-11-19,UserC
L044398,P104385,CA,PPO,CL0671,5,4,2025-05-06,UserA
L044399,P104385,CA,PPO,CL0036,5,5,2025-07-26,UserA
L044400,P104385,CA,PPO,CL0869,5,1,2025-09-24,UserA
L044401,P104385,CA,PPO,CL0422,5,2,2025-12-20,UserB
L044402,P104386,OH,POS,CL0509,4,1,2025-03-28,UserB
L044403,P104386,OH,POS,CL0122,4,2,2025-05-25,UserC
L044404,P104386,OH,POS,CL0569,4,2,2025-05-02,System
L044405,P104386,OH,POS,CL0366,4,3,2025-04-08,UserC
L044406,P104386,OH,POS,CL0013,4,1,2025-10-16,System
L044407,P104386,OH,POS,CL0391,4,3,2025-05-13,UserA
L044408,P104387,FL,POS,CL0355,2,5,2025-12-03,System
L044409,P104387,FL,POS,CL0762,2,3,2025-11-14,System
L044410,P104387,FL,POS,CL0372,2,1,2025-03-06,UserA
L044411,P104387,FL,POS,CL0285,2,1,2025-07-18,UserC
L044412,P104387,FL,POS,CL0390,2,4,2025-05-05,UserA
L044413,P104387,FL,POS,CL0698,2,1,2025-12-12,UserA
L044414,P104387,FL,POS,CL0929,2,4,2025-07-27,System
L044415,P104387,FL,POS,CL0319,2,2,2025-07-27,UserA
L044416,P104387,FL,POS,CL0118,2,3,2025-10-27,UserC
L044417,P104388,FL,HMO,CL0913,3,1,2025-05-01,System
L044418,P104388,FL,HMO,CL0274,3,3,2025-05-22,UserC
L044420,P104388,FL,HMO,CL0808,3,4,2025-02-26,UserC
L044421,P104388,FL,HMO,CL0334,3,5,2025-10-31,UserC
L044422,P104388,FL,HMO,CL0236,3,3,2025-05-25,UserA
L044423,P104388,FL,HMO,CL0158,3,2,2025-02-13,UserB
L044424,P104388,FL,HMO,CL0302,3,4,2025-05-12,UserC
L044425,P104388,FL,HMO,CL0591,3,4,2025-03-22,UserB
L044426,P104388,FL,HMO,CL0576,3,3,2025-12-19,UserA
L044427,P104388,FL,HMO,CL0573,3,2,2025-01-30,UserB
L044428,P104389,CA,HMO,CL0349,2,2,2025-12-07,UserB
L044429,P104389,CA,HMO,CL0489,2,2,2025-07-28,UserB
L044430,P104389,CA,HMO,CL0283,2,1,2025-08-31,UserB
L044431,P104389,CA,HMO,CL0797,2,1,2025-07-02,UserC
L044432,P104389,CA,HMO,CL0051,2,5,2025-06-07,UserC
L044434,P104389,CA,HMO,CL0386,2,5,2025-12-06,UserB
L044435,P104389,CA,HMO,CL0437,2,2,2025-12-20,UserA
L044436,P104389,CA,HMO,CL0926,2,2,2025-08-21,UserC
L044437,P104389,CA,HMO,CL0290,2,4,2025-04-02,UserB
L044438,P104389,CA,HMO,CL0497,2,2,2025-11-25,UserA
L044439,P104390,MA,POS,CL0786,5,3,2025-06-21,System
L044440,P104390,MA,POS,CL0457,5,1,2025-07-09,UserA
L044441,P104390,MA,POS,CL0274,5,3,2025-01-31,UserA
L044442,P104390,MA,POS,CL0943,5,4,2025-04-19,UserB
L044443,P104390,MA,POS,CL0310,5,3,2025-09-29,UserC
L044444,P104390,MA,POS,CL0725,5,4,2025-04-05,UserA
L044445,P104390,MA,POS,CL0225,5,4,2025-03-18,UserA
L044446,P104390,MA,POS,CL0209,5,3,2025-05-31,System
L044447,P104390,MA,POS,CL0612,5,5,2025-05-22,UserC
L044448,P104390,MA,POS,CL0684,5,5,2025-08-19,UserC
L044449,P104390,MA,POS,CL0475,5,5,2025-09-15,UserC
L044450,P104390,MA,POS,CL0660,5,2,2025-05-08,UserC
L044451,P104391,FL,EPO,CL0048,3,1,2025-12-14,UserC
L044452,P104391,FL,EPO,CL0067,3,2,2025-08-12,System
L044453,P104391,FL,EPO,CL0912,3,4,2025-07-03,UserC
L044454,P104391,FL,EPO,CL0291,3,5,2025-10-07,UserC
L044455,P104391,FL,EPO,CL0499,3,4,2025-10-20,UserB
L044456,P104391,FL,EPO,CL0856,3,5,2025-01-29,System
L044457,P104391,FL,EPO,CL0993,3,2,2025-10-25,System
L044458,P104392,FL,EPO,CL0048,4,1,2025-01-18,UserC
L044459,P104392,FL,EPO,CL0067,4,2,2025-05-11,UserA
L044460,P104392,FL,EPO,CL0912,4,4,2025-09-26,UserB
L044461,P104392,FL,EPO,CL0291,4,4,2025-04-16,UserB
L044462,P104392,FL,EPO,CL0499,4,4,2025-06-06,UserA
L044463,P104392,FL,EPO,CL0856,4,3,2025-02-28,UserC
L044464,P104392,FL,EPO,CL0993,4,2,2025-04-02,UserC
L044465,P104393,OH,EPO,CL0563,4,1,2025-09-17,System
L044466,P104393,OH,EPO,CL0049,4,2,2025-02-20,UserC
L044467,P104393,OH,EPO,CL0354,4,4,2025-05-13,System
L044468,P104393,OH,EPO,CL0026,4,3,2025-06-16,System
L044469,P104393,OH,EPO,CL0435,4,5,2025-10-24,UserB
L044470,P104393,OH,EPO,CL0837,4,3,2025-01-05,UserA
L044471,P104393,OH,EPO,CL0182,4,4,2025-05-16,UserA
L044472,P104393,OH,EPO,CL0332,4,4,2025-08-14,System
L044473,P104393,OH,EPO,CL0473,4,5,2025-07-03,UserB
L044474,P104393,OH,EPO,CL0898,4,5,2025-04-01,UserA
L044475,P104393,OH,EPO,CL0050,4,2,2025-11-04,System
L044476,P104393,OH,EPO,CL0692,4,1,2025-07-08,System
L044477,P104393,OH,EPO,CL0841,4,3,2025-10-30,UserA
L044478,P104394,CT,HMO,CL0464,4,4,2025-12-04,UserA
L044479,P104394,CT,HMO,CL0758,4,3,2025-11-18,UserA
L044480,P104394,CT,HMO,CL0043,4,5,2025-05-13,UserB
L044481,P104394,CT,HMO,CL0902,4,4,2025-06-21,System
L044482,P104394,CT,HMO,CL0331,4,2,2025-09-07,UserC
L044483,P104394,CT,HMO,CL0528,4,2,2025-03-02,UserA
L044484,P104394,CT,HMO,CL0508,4,1,2025-02-19,UserB
L044485,P104394,CT,HMO,CL0618,4,5,2025-08-11,UserB
L044486,P104394,CT,HMO,CL0709,4,4,2025-06-21,UserA
L044487,P104394,CT,HMO,CL0881,4,2,2025-11-15,UserA
L044488,P104394,CT,HMO,CL0248,4,5,2025-08-13,UserA
L044489,P104394,CT,HMO,CL0631,4,1,2025-07-10,UserA
L044490,P104395,MA,HMO,CL0803,1,3,2025-12-25,UserB
L044491,P104395,MA,HMO,CL0404,1,2,2025-09-22,UserA
L044492,P104395,MA,HMO,CL0033,1,4,2025-09-01,System
L044493,P104395,MA,HMO,CL0507,1,2,2025-03-20,System
L044494,P104395,MA,HMO,CL0734,1,5,2025-12-09,UserA
L044495,P104395,MA,HMO,CL0724,1,4,2025-12-31,UserA
L044496,P104395,MA,HMO,CL0483,1,4,2025-01-22,UserB
L044497,P104395,MA,HMO,CL0913,1,1,2025-02-05,System
L044498,P104395,MA,HMO,CL0842,1,5,2025-11-26,System
L044499,P104395,MA,HMO,CL0123,1,1,2025-06-05,UserB
L044501,P104395,MA,HMO,CL0092,1,3,2025-12-21,UserC
L044502,P104395,MA,HMO,CL0387,1,1,2025-09-05,UserB
L044503,P104396,MA,POS,CL0786,3,3,2025-09-18,UserB
L044504,P104396,MA,POS,CL0457,3,1,2025-09-17,UserC
L044505,P104396,MA,POS,CL0274,3,3,2025-01-15,System
L044506,P104396,MA,POS,CL0943,3,4,2025-07-07,UserB
L044507,P104396,MA,POS,CL0310,3,3,2025-01-26,System
L044508,P104396,MA,POS,CL0725,3,4,2025-01-23,System
L044509,P104396,MA,POS,CL0225,3,4,2025-04-13,UserB
L044510,P104396,MA,POS,CL0209,3,3,2025-01-29,UserB
L044511,P104396,MA,POS,CL0612,3,5,2025-12-08,UserA
L044512,P104396,MA,POS,CL0684,3,5,2025-02-26,System
L044515,P104397,TX,PPO,CL0690,3,2,2025-02-04,UserB
L044516,P104397,TX,PPO,CL0106,3,1,2025-02-15,UserB
L044517,P104397,TX,PPO,CL0065,3,2,2025-02-02,UserA
L044518,P104397,TX,PPO,CL0095,3,3,2025-11-23,UserA
L044519,P104397,TX,PPO,CL0294,3,2,2025-08-14,UserA
L044520,P104398,TX,HMO,CL0670,1,4,2025-09-23,UserB
L044521,P104398,TX,HMO,CL0546,1,5,2025-08-04,UserA
L044522,P104398,TX,HMO,CL0681,1,3,2025-08-05,System
L044523,P104398,TX,HMO,CL0188,1,5,2025-06-25,System
L044524,P104398,TX,HMO,CL0442,1,3,2025-02-13,UserB
L044525,P104398,TX,HMO,CL0125,1,4,2025-08-07,UserA
L044526,P104398,TX,HMO,CL0554,1,1,2025-05-06,UserC
L044527,P104398,TX,HMO,CL0156,1,5,2025-11-15,UserB
L044528,P104398,TX,HMO,CL0434,1,5,2025-11-01,UserC
L044529,P104398,TX,HMO,CL0770,1,1,2025-07-19,UserB
L044530,P104398,TX,HMO,CL0653,1,5,2025-03-26,UserC
L044531,P104398,TX,HMO,CL0317,1,2,2025-02-10,System
L044533,P104399,FL,POS,CL0355,3,5,2025-12-20,UserA
L044534,P104399,FL,POS,CL0762,3,3,2025-02-08,UserC
L044535,P104399,FL,POS,CL0372,3,1,2025-12-29,UserC
L044536,P104399,FL,POS,CL0285,3,3,2025-09-26,System
L044537,P104399,FL,POS,CL0390,3,4,2025-12-28,UserA
L044538,P104399,FL,POS,CL0698,3,1,2025-06-30,UserA
L044539,P104399,FL,POS,CL0929,3,4,2025-08-19,UserC
L044540,P104399,FL,POS,CL0319,3,2,2025-03-11,UserB
L044541,P104399,FL,POS,CL0118,3,3,2025-11-09,UserA
L044542,P104400,PA,POS,CL0612,1,1,2025-03-17,UserA
L044543,P104400,PA,POS,CL0152,1,5,2025-10-03,UserB
L044544,P104400,PA,POS,CL0876,1,5,2025-08-22,System
L044546,P104400,PA,POS,CL0510,1,1,2025-11-15,System
L044548,P104400,PA,POS,CL0899,1,5,2025-06-03,UserA
L044549,P104400,PA,POS,CL0562,1,1,2025-10-21,UserB
L044550,P104401,TX,PPO,CL0690,2,2,2025-12-14,UserB
L044551,P104401,TX,PPO,CL0106,2,1,2025-04-09,UserB
L044552,P104401,TX,PPO,CL0065,2,2,2025-12-30,UserC
L044553,P104401,TX,PPO,CL0095,2,3,2025-12-27,System
L044554,P104401,TX,PPO,CL0294,2,2,2025-12-29,UserA
L044555,P104402,FL,EPO,CL0048,5,1,2025-12-24,UserB
L044556,P104402,FL,EPO,CL0067,5,2,2025-05-10,UserA
L044557,P104402,FL,EPO,CL0912,5,4,2025-01-07,UserC
L044558,P104402,FL,EPO,CL0291,5,4,2025-04-15,UserB
L044559,P104402,FL,EPO,CL0499,5,4,2025-11-03,UserB
L044561,P104402,FL,EPO,CL0993,5,2,2025-08-12,System
L044562,P104403,IL,POS,CL0276,4,4,2025-03-05,System
L044563,P104403,IL,POS,CL0064,4,1,2025-06-30,UserA
L044564,P104403,IL,POS,CL0963,4,2,2025-03-16,UserA
L044565,P104403,IL,POS,CL0914,4,5,2025-09-23,UserB
L044566,P104403,IL,POS,CL0076,4,4,2025-07-08,System
L044567,P104403,IL,POS,CL0214,4,2,2025-07-02,UserA
L044568,P104403,IL,POS,CL0844,4,4,2025-12-21,System
L044569,P104403,IL,POS,CL0593,4,2,2025-03-09,UserA
L044570,P104403,IL,POS,CL0788,4,4,2025-06-19,UserC
L044571,P104403,IL,POS,CL0975,4,1,2025-11-18,UserC
L044572,P104403,IL,POS,CL0010,4,1,2025-06-21,UserA
L044573,P104403,IL,POS,CL0393,4,1,2025-10-11,UserC
L044574,P104403,IL,POS,CL0631,4,5,2025-04-17,System
L044575,P104403,IL,POS,CL0034,4,4,2025-04-21,UserA
L044576,P104404,NJ,POS,CL0294,1,1,2025-03-19,UserC
L044577,P104404,NJ,POS,CL0513,1,3,2025-07-05,UserA
L044578,P104404,NJ,POS,CL0104,1,5,2025-09-10,System
L044579,P104404,NJ,POS,CL0023,1,5,2025-08-24,System
L044580,P104404,NJ,POS,CL0453,1,3,2025-04-03,UserA
L044581,P104404,NJ,POS,CL0469,1,3,2025-05-10,UserA
L044582,P104404,NJ,POS,CL0554,1,1,2025-07-02,System
L044583,P104404,NJ,POS,CL0002,1,4,2025-02-03,UserA
L044584,P104405,NJ,POS,CL0294,1,1,2025-10-30,UserA
L044585,P104405,NJ,POS,CL0513,1,3,2025-08-10,UserA
L044586,P104405,NJ,POS,CL0104,1,5,2025-10-09,UserB
L044587,P104405,NJ,POS,CL0023,1,5,2025-12-06,System
L044588,P104405,NJ,POS,CL0453,1,3,2025-01-01,UserB
L044589,P104405,NJ,POS,CL0469,1,3,2025-04-07,UserB
L044590,P104405,NJ,POS,CL0554,1,1,2025-03-28,UserB
L044591,P104405,NJ,POS,CL0002,1,4,2025-11-27,UserC
L044592,P104406,MA,EPO,CL0661,1,1,2025-09-09,UserB
L044593,P104406,MA,EPO,CL0129,1,5,2025-12-30,UserA
L044594,P104406,MA,EPO,CL0541,1,2,2025-01-15,UserB
L044595,P104406,MA,EPO,CL0755,1,2,2025-05-22,UserC
L044597,P104406,MA,EPO,CL0983,1,2,2025-10-16,UserB
L044598,P104407,PA,EPO,CL0863,2,2,2025-03-11,System
L044599,P104407,PA,EPO,CL0290,2,5,2025-11-08,UserA
L044600,P104407,PA,EPO,CL0706,2,3,2025-10-06,UserA
L044601,P104407,PA,EPO,CL0879,2,3,2025-02-23,System
L044602,P104407,PA,EPO,CL0211,2,5,2025-12-12,UserA
L044603,P104408,OH,PPO,CL0907,1,1,2025-10-29,UserC
L044604,P104408,OH,PPO,CL0603,1,4,2025-09-09,UserC
L044605,P104408,OH,PPO,CL0396,1,1,2025-09-04,UserA
L044606,P104408,OH,PPO,CL0905,1,1,2025-05-14,System
L044609,P104408,OH,PPO,CL0726,1,5,2025-01-17,UserC
L044610,P104409,CT,HMO,CL0464,5,4,2025-12-15,UserC
L044611,P104409,CT,HMO,CL0758,5,3,2025-10-06,UserB
L044612,P104409,CT,HMO,CL0043,5,5,2025-08-21,UserC
L044613,P104409,CT,HMO,CL0902,5,4,2025-12-18,UserB
L044614,P104409,CT,HMO,CL0331,5,2,2025-06-03,UserC
L044615,P104409,CT,HMO,CL0528,5,2,2025-07-05,System
L044616,P104409,CT,HMO,CL0508,5,1,2025-03-24,UserC
L044617,P104409,CT,HMO,CL0618,5,5,2025-02-24,UserA
L044618,P104409,CT,HMO,CL0709,5,4,2025-03-03,UserA
L044619,P104409,CT,HMO,CL0881,5,2,2025-12-24,UserA
L044620,P104409,CT,HMO,CL0248,5,5,2025-02-28,UserA
L044621,P104409,CT,HMO,CL0631,5,1,2025-05-22,System
L044622,P104410,TX,EPO,CL0837,5,3,2025-05-29,UserC
L044623,P104410,TX,EPO,CL0842,5,4,2025-06-23,UserA
L044624,P104410,TX,EPO,CL0898,5,5,2025-11-07,UserC
L044625,P104410,TX,EPO,CL0311,5,4,2025-03-03,System
L044627,P104410,TX,EPO,CL0490,5,5,2025-06-19,System
L044628,P104410,TX,EPO,CL0909,5,2,2025-10-31,UserA
L044629,P104410,TX,EPO,CL0206,5,5,2025-04-13,System
L044630,P104410,TX,EPO,CL0636,5,4,2025-01-28,UserA
L044631,P104410,TX,EPO,CL0307,5,1,2025-03-25,System
L044632,P104410,TX,EPO,CL0950,5,5,2025-05-14,UserA
L044633,P104411,IL,HMO,CL0828,4,4,2025-02-28,UserB
L044634,P104411,IL,HMO,CL0701,4,3,2025-03-31,UserB
L044635,P104411,IL,HMO,CL0276,4,5,2025-03-11,UserC
L044636,P104411,IL,HMO,CL0378,4,4,2025-07-04,UserC
L044637,P104411,IL,HMO,CL0329,4,5,2025-03-01,System
L044638,P104411,IL,HMO,CL0681,4,5,2025-05-25,UserB
L044639,P104411,IL,HMO,CL0476,4,2,2025-06-17,UserA
